name,duration_ms,total_tests,failed_tests,skipped_tests,passed_tests,fail_pct
io.harness.pms.rbac.PrincipalTypeProtoToPrincipalTypeMapperTest,229,1,0,0,1,0
io.harness.pms.sdk.core.recast.RecastTest,12397,6,0,0,6,0
io.harness.pms.sdk.core.registries.facilitator.FacilitatorRegistryTest,16666,2,0,0,2,0
io.harness.pms.serializer.jackson.ParameterFieldDeserializerTest,5745,3,0,0,3,0
io.harness.pms.serializer.jackson.ParameterFieldSerializerTest,4983,1,0,0,1,0
io.harness.pms.triggers.TriggerExecutionHelperTest,6602,4,0,0,4,0
io.harness.queue.StressTest,0,2,0,0,2,0
io.harness.resource.ExperimentalLogAnalysisResourceImplTest,21988,4,0,0,4,0
io.harness.scm.ScmSecretTest,140142,4,0,0,4,0
io.harness.secret.CreateEncryptedTextTest,143607,2,0,0,2,0
io.harness.secret.SecretUsageScopeTest,147253,1,0,0,1,0
io.harness.secrets.setupusage.ConfigFileSetupUsageBuilderTest,63358,2,0,0,2,0
io.harness.secrets.setupusage.SecretManagerSetupUsageBuilderTest,7238,1,0,0,1,0
io.harness.secrets.setupusage.ServiceVariableSetupUsageBuilderTest,14800,2,0,0,2,0
io.harness.secrets.setupusage.SettingAttributeSetupUsageBuilderTest,4043,1,0,0,1,0
io.harness.secrets.validation.BaseSecretValidatorTest,13225,25,0,0,25,0
io.harness.secrets.validation.VaultSecretManagerValidatorTest,9653,4,0,0,4,0
io.harness.secret.UpdateSSHCredentialsTest,285125,2,0,0,2,0
io.harness.security.ServiceTokenGeneratorTest,23124,3,0,0,3,0
io.harness.seeddata.CloudProviderSampleDataProviderTest,1141,1,0,0,1,0
io.harness.seeddata.SampleDataProviderServiceTest,93211,1,0,0,1,0
io.harness.serializer.morphia.ManagerMorphiaRegistrarTest,0,2,0,0,2,0
io.harness.service.DelegateTaskSelectorMapServiceTest,50617,13,0,0,13,0
io.harness.service.impl.GraphGenerationServiceImplTest,91677,6,0,0,6,0
io.harness.service.InstanceDashboardServiceTest,28446,2,0,0,2,0
io.harness.service.LogMLAnalysisServiceTest,291568,67,0,0,67,0
io.harness.shell.SshSessionManagerTest,4149,3,0,0,3,0
io.harness.signup.notification.SignupNotificationTemplateLoaderTest,1281,3,0,0,3,0
io.harness.skip.skipper.impl.SkipNodeSkipperTest,39327,3,0,0,3,0
io.harness.skip.skipper.impl.SkipTreeSkipperTest,24058,3,0,0,3,0
io.harness.states.RunStepTest,36279,4,0,0,4,0
io.harness.stateutils.buildstate.BuildSetupUtilsTest,0,2,0,0,2,0
io.harness.steps.barriers.service.visitor.BarrierVisitorTest,30183,2,0,0,2,0
io.harness.task.service.impl.TaskServiceImplTest,40702,10,0,0,10,0
io.harness.telemetry.segment.SegmentReporterImplTest,4055,6,0,0,6,0
io.harness.threading.ConcurrentTest,92,1,0,0,1,0
io.harness.threading.PullerTest,377,1,0,0,1,0
io.harness.threading.SchedulableTest,1830,1,0,0,1,0
io.harness.time.EpochUtilTest,320,2,0,0,2,0
io.harness.userGroup.UserGroupTest,463144,12,0,0,12,0
io.harness.utils.PageUtilsTest,355,5,0,0,5,0
io.harness.utils.ProcessControlTest,21937,3,0,0,3,0
io.harness.virtualstack.VirtualStackUtilsTest,1415,1,0,0,1,0
io.harness.waiter.WaitNotifyEngineTest,39852,7,0,0,7,0
io.harness.walktree.registries.visitorfield.VisitorFieldRegistrarTest,3484,1,0,0,1,0
io.harness.walktree.visitor.validation.ValidationVisitorTest,7449,3,0,0,3,0
io.harness.yaml.core.deserializer.PropertyBindingPolymorphicDeserializerTest,3585,4,0,0,4,0
io.harness.yaml.snippets.impl.YamlSnippetProviderTest,1160,2,0,0,2,0
service.WatcherServiceImplTest,13947,17,0,0,17,0
shouldCreateNewInstanceFor,30831,136,0,0,136,0
software.wings.api.instancedetails.InstanceInfoVariablesTest,63479,2,0,0,2,0
software.wings.beans.infrastructure.instance.info.ServerlessInstanceInfoTest,185,2,0,0,2,0
software.wings.beans.shellscript.provisioner.ShellScriptProvisionParametersTest,63035,1,0,0,1,0
software.wings.beans.template.deploymenttype.CustomDeploymentTypeTemplateTest,31280,1,0,0,1,0
software.wings.beans.trigger.WebhookParametersTest,399,1,0,0,1,0
software.wings.cloudprovider.aws.AwsClusterServiceImplTest,68041,5,0,0,5,0
software.wings.cloudprovider.aws.AwsCodeDeployServiceTest,0,3,0,0,3,0
software.wings.cloudprovider.aws.EcsContainerServiceImplTest,148743,19,0,0,19,0
software.wings.delegatetasks.aws.AwsAmiAsyncTaskTest,37448,1,0,0,1,0
software.wings.delegatetasks.aws.ecs.ecstaskhandler.EcsCommandTaskHelperTest,122284,7,0,0,7,0
software.wings.delegatetasks.aws.ecs.ecstaskhandler.EcsSetupCommandTaskHelperTest,253747,32,0,0,32,0
software.wings.delegatetasks.azure.appservice.webapp.taskhandler.AzureAppServiceConfigurationDTOMapperTest,90516,4,0,0,4,0
software.wings.delegatetasks.azure.appservice.webapp.taskhandler.AzureWebAppSlotShiftTrafficTaskHandlerTest,96500,4,0,0,4,0
software.wings.delegatetasks.buildsource.BuildSourceCallbackTest,162035,11,0,0,11,0
software.wings.delegatetasks.buildsource.BuildSourceCleanupCallbackTest,91917,14,0,0,14,0
software.wings.delegatetasks.CollaborationProviderTaskTest,47338,3,0,0,3,0
software.wings.delegatetasks.CustomLogDataCollectionTaskTest,49617,5,0,0,5,0
software.wings.delegatetasks.cv.LogDataCollectionTaskTest,59875,7,0,0,7,0
software.wings.delegatetasks.cv.MetricDataCollectionTaskTest,126319,8,0,0,8,0
software.wings.delegatetasks.cv.RequestExecutorTest,16178,9,0,0,9,0
software.wings.delegatetasks.ElkLogzDataCollectionTaskTest,66815,4,0,0,4,0
software.wings.delegatetasks.helm.HelmValuesFetchTaskTest,65695,3,0,0,3,0
software.wings.delegatetasks.k8s.client.HarnessKubernetesClientFactoryTest,88590,7,0,0,7,0
software.wings.delegatetasks.k8s.client.KubernetesApiClientFactoryModuleTest,3478,1,0,0,1,0
software.wings.delegatetasks.k8s.client.KubernetesClientFactoryModuleTest,4582,1,0,0,1,0
software.wings.delegatetasks.k8s.taskhandler.K8sApplyTaskHandlerTest,240989,16,0,0,16,0
software.wings.delegatetasks.k8s.taskhandler.K8sDeleteTaskHandlerTest,92215,8,0,0,8,0
software.wings.delegatetasks.k8s.taskhandler.K8sInstanceSyncTaskHandlerTest,105805,4,0,0,4,0
software.wings.delegatetasks.pcf.PcfCommandTaskHelperTest,223164,20,0,0,20,0
software.wings.delegatetasks.pcf.pcftaskhandler.PcfCreatePcfResourceCommandTaskHandlerTest,52077,2,0,0,2,0
software.wings.delegatetasks.pcf.pcftaskhandler.PcfDataFetchCommandTaskHandlerTest,108782,6,0,0,6,0
software.wings.delegatetasks.pcf.pcftaskhandler.PcfRollbackCommandTaskHandlerTest,58097,5,0,0,5,0
software.wings.delegatetasks.PerpetualTaskCapabilityCheckTaskTest,68955,3,0,0,3,0
software.wings.delegatetasks.servicenow.ServicenowTaskTest,16172,10,0,0,10,0
software.wings.delegatetasks.StackDriverDataCollectionTaskTest,72880,2,0,0,2,0
software.wings.delegatetasks.validation.capabilitycheck.HelmCommandCapabilityCheckTest,40058,1,0,0,1,0
software.wings.dl.PageRequestTest,74719,2,0,0,2,0
software.wings.dl.PageResponseTest,22540,1,0,0,1,0
software.wings.dl.WingsPersistenceTest,262258,24,0,0,24,0
software.wings.expression.ArtifactLabelEvaluatorTest,97522,3,0,0,3,0
software.wings.expression.ConfigFileFunctorTest,4025,2,0,0,2,0
software.wings.expression.ManagerExpressionEvaluatorTest,54019,6,0,0,6,0
software.wings.expression.NgSecretManagerFunctorTest,21813,4,0,0,4,0
software.wings.expression.RegexFunctorTest,4,2,0,0,2,0
software.wings.expression.SecretFunctorTest,30343,3,0,0,3,0
software.wings.expression.SecretManagerFunctorTest,23421,3,0,0,3,0
software.wings.expression.ShellScriptEnvironmentVariablesTest,6515,1,0,0,1,0
software.wings.expression.ShellScriptFunctorTest,33250,6,0,0,6,0
software.wings.expression.SweepingOutputSecretFunctorTest,11760,2,0,0,2,0
software.wings.graphql.datafetcher.application.DeleteApplicationDataFetcherTest,4934,2,0,0,2,0
software.wings.graphql.datafetcher.AuthRuleGraphQLTest,1593,1,0,0,1,0
software.wings.graphql.datafetcher.billing.BillingEntityDataFetcherTest,310289,12,0,0,12,0
software.wings.graphql.datafetcher.billing.CloudFilterValuesDataFetcherTest,70135,5,0,0,5,0
software.wings.graphql.datafetcher.billing.SunburstChartStatsDataFetcherTest,58447,4,0,0,4,0
software.wings.graphql.datafetcher.budget.BudgetListDataFetcherTest,37683,1,0,0,1,0
software.wings.graphql.datafetcher.budget.BudgetTimescaleQueryHelperTest,205469,5,0,0,5,0
software.wings.graphql.datafetcher.ce.recommendation.K8sWorkloadHistogramDataFetcherTest,91253,1,0,0,1,0
software.wings.graphql.datafetcher.cloudefficiencyevents.K8sEventYamlDiffDataFetcherTest,27108,1,0,0,1,0
software.wings.graphql.datafetcher.cloudProvider.CloudProviderConnectionDataFetcherTest,108327,1,0,0,1,0
software.wings.graphql.datafetcher.cloudProvider.CloudProviderQueryHelperTest,72032,4,0,0,4,0
software.wings.graphql.datafetcher.cloudProvider.DeleteCloudProviderDataFetcherTest,64301,4,0,0,4,0
software.wings.graphql.datafetcher.cloudProvider.GcpDataFetcherHelperTest,55378,4,0,0,4,0
software.wings.graphql.datafetcher.cloudProvider.UpdateCloudProviderDataFetcherTest,152590,10,0,0,10,0
software.wings.graphql.datafetcher.cluster.ClusterConnectionDataFetcherTest,87877,1,0,0,1,0
software.wings.graphql.datafetcher.connector.ConnectorsControllerTest,2337,3,0,0,3,0
software.wings.graphql.datafetcher.connector.CreateConnectorDataFetcherTest,3217,38,0,0,38,0
software.wings.graphql.datafetcher.execution.ExecutionConnectionDataFetcherTest,97269,5,0,0,5,0
software.wings.graphql.datafetcher.execution.ExecutionInputsDataFetcherTest,51327,4,0,0,4,0
software.wings.graphql.datafetcher.k8sLabel.k8sLabelConnectionDataFetcherTest,97072,7,0,0,7,0
software.wings.graphql.datafetcher.pipeline.PipelineConnectionDataFetcherTest,83462,3,0,0,3,0
software.wings.graphql.datafetcher.service.ServiceConnectionDataFetcherTest,99147,3,0,0,3,0
software.wings.graphql.datafetcher.tag.TagUsageConnectionDataFetcherTest,285547,4,0,0,4,0
software.wings.graphql.datafetcher.trigger.TriggerConditionControllerTest,6548,37,0,0,37,0
software.wings.graphql.datafetcher.trigger.TriggerDataFetcherTest,88348,1,0,0,1,0
software.wings.graphql.datafetcher.user.CreateUserDataFetcherTest,3748,1,0,0,1,0
software.wings.graphql.datafetcher.user.UpdateUserDataFetcherTest,1671,1,0,0,1,0
software.wings.graphql.datafetcher.workflow.WorkflowDataFetcherTest,59810,2,0,0,2,0
software.wings.helpers.ext.account.DeleteAccountHelperTest,223981,12,0,0,12,0
software.wings.helpers.ext.amazons3.AmazonS3ServiceTest,101859,8,0,0,8,0
software.wings.helpers.ext.ecr.EcrClassicServiceTest,61588,3,0,0,3,0
software.wings.helpers.ext.ecr.EcrServiceTest,24482,4,0,0,4,0
software.wings.helpers.ext.gcb.GcbServiceImplTest,1260,10,0,0,10,0
software.wings.helpers.ext.helm.HelmClientImplTest,39108,13,0,0,13,0
software.wings.helpers.ext.helm.HelmDeployServiceImplTest,429381,56,0,0,56,0
software.wings.helpers.ext.helm.HelmHelperTest,14682,19,0,0,19,0
software.wings.helpers.ext.helm.request.HelmCommandRequestTest,57792,1,0,0,1,0
software.wings.helpers.ext.helm.request.HelmValuesFetchTaskParametersTest,195,1,0,0,1,0
software.wings.helpers.ext.jenkins.CustomJenkinsHttpClientTest,6017,3,0,0,3,0
software.wings.helpers.ext.jenkins.JenkinsTest,59035,30,0,0,30,0
software.wings.helpers.ext.k8s.request.K8sApplyTaskParametersTest,2788,3,0,0,3,0
software.wings.helpers.ext.k8s.request.K8sBlueGreenDeployTaskParametersTest,1443,3,0,0,3,0
software.wings.helpers.ext.k8s.request.K8sCanaryDeployTaskParametersTest,34,3,0,0,3,0
software.wings.helpers.ext.k8s.request.K8sClusterConfigTest,27458,1,0,0,1,0
software.wings.helpers.ext.k8s.request.K8sDeleteTaskParametersTest,107,3,0,0,3,0
software.wings.helpers.ext.k8s.request.K8sRollingDeployTaskParametersTest,42,3,0,0,3,0
software.wings.helpers.ext.k8s.request.K8sTaskParametersTest,12592,2,0,0,2,0
software.wings.helpers.ext.openshift.OpenShiftManagerServiceTest,51053,1,0,0,1,0
software.wings.helpers.ext.pcf.PcfDeploymentManagerUnsupportedTest,184234,21,0,0,21,0
software.wings.helpers.ext.pcf.PivotalClientTest,76300,61,0,0,61,0
software.wings.helpers.ext.pcf.PivotalDeploymentManagerImplTest,187380,32,0,0,32,0
software.wings.helpers.ext.pcf.PivotalUtilsTest,63561,1,0,0,1,0
software.wings.helpers.ext.pcf.request.PcfCommandTaskParametersTest,29445,2,0,0,2,0
software.wings.integration.dl.PageRequestTest,66242,2,0,0,2,0
software.wings.integration.UserResourceIntegrationTest,0,2,0,0,2,0
software.wings.integration.UserServiceIntegrationTest,0,23,0,0,23,0
software.wings.MiscellaneousTest,367934,4,0,0,4,0
software.wings.resources.SettingResourceTest,0,2,0,0,2,0
software.wings.resources.stats.service.TimeRangeProviderTest,6496,1,0,0,1,0
software.wings.resources.TimeSeriesResourceIntegrationTest,0,3,0,0,3,0
software.wings.resources.UserResourceTest,81014,8,0,0,8,0
software.wings.resources.VersionResourceTest,729,1,0,0,1,0
software.wings.resources.WebHookResourceTest,2770,1,0,0,1,0
software.wings.resources.WhitelistResourceTest,37820,6,0,0,6,0
software.wings.resources.WorkflowResourceTest,17514,4,0,0,4,0
software.wings.scim.ScimGroupServiceTest,172230,14,0,0,14,0
software.wings.scim.ScimUserServiceTest,85166,13,0,0,13,0
software.wings.search.entities.application.ApplicationChangeHandlerTest,0,16,0,0,16,0
software.wings.search.entities.application.ApplicationElasticsearchRequestHandlerTest,0,2,0,0,2,0
software.wings.search.entities.deployment.DeploymentChangeHandlerTest,0,7,0,0,7,0
software.wings.search.entities.deployment.DeploymentElasticsearchRequestHandlerTest,0,3,0,0,3,0
software.wings.search.entities.environment.EnvironmentChangeHandlerTest,0,13,0,0,13,0
software.wings.search.entities.environment.EnvironmentElasticsearchRequestHandlerTest,0,2,0,0,2,0
software.wings.search.entities.workflow.WorkflowChangeHandlerTest,0,12,0,0,12,0
software.wings.search.entities.workflow.WorkflowElasticsearchRequestHandlerTest,0,2,0,0,2,0
software.wings.service.GitConnectorTest,75102,2,0,0,2,0
software.wings.service.GovernanceConfigServiceImplTest,218998,21,0,0,21,0
software.wings.service.GovernanceConfigServiceTest,0,1,0,0,1,0
software.wings.service.HarnessClientApiKeyServiceTest,7492,1,0,0,1,0
software.wings.service.HarnessTagServiceTest,785182,36,0,0,36,0
software.wings.service.HarnessUserGroupServiceTest,56472,7,0,0,7,0
software.wings.service.HelmClientTest,0,3,0,0,3,0
software.wings.service.HostServiceTest,42215,9,0,0,9,0
software.wings.service.impl.analysis.AnalysisContextTest,78915,10,0,0,10,0
software.wings.service.impl.analysis.AnalysisServiceImplTest,5354,2,0,0,2,0
software.wings.service.impl.analysis.AnalysisServiceTest,56369,10,0,0,10,0
software.wings.service.impl.analysis.APMDelegateServiceTest,1733,3,0,0,3,0
software.wings.service.impl.analysis.APMVerificationServiceImplTest,180421,18,0,0,18,0
software.wings.service.impl.analysis.ContinuousVerificationServiceImplTest,108406,24,0,0,24,0
software.wings.service.impl.analysis.ContinuousVerificationServiceTest,67369,15,0,0,15,0
software.wings.service.impl.analysis.ExperimentalAnalysisServiceImplTest,8441,2,0,0,2,0
software.wings.service.impl.analysis.LearningEngineAnalysisServiceImplTest,200538,15,0,0,15,0
software.wings.service.impl.analysis.LogDataRecordTest,12106,1,0,0,1,0
software.wings.service.impl.analysis.LogLabelingServiceTest,17582,4,0,0,4,0
software.wings.service.impl.analysis.LogVerificationServiceImplTest,359,3,0,0,3,0
software.wings.service.impl.analysis.MetricsDataCollectionInfoTest,20700,4,0,0,4,0
software.wings.service.impl.analysis.NewRelicMetricValueDefinitionTest,6317,1,0,0,1,0
software.wings.service.impl.analysis.SupervisedTSThresholdTest,13575,3,0,0,3,0
software.wings.service.impl.analysis.TimeSeriesMLAnalysisRecordsTest,2367,1,0,0,1,0
software.wings.service.impl.analysis.TimeSeriesRawDataTest,200,1,0,0,1,0
software.wings.service.impl.aws.manager.AwsAsgHelperServiceManagerImplTest,1400,4,0,0,4,0
software.wings.service.impl.aws.manager.AwsCFHelperServiceManagerImplTest,799,1,0,0,1,0
software.wings.service.impl.aws.manager.AwsCodeDeployHelperServiceManagerImplTest,349,5,0,0,5,0
software.wings.service.impl.aws.manager.AwsEc2HelperServiceManagerImplTest,4679,7,0,0,7,0
software.wings.service.impl.aws.manager.AwsEcrHelperServiceManagerImplTest,81,2,0,0,2,0
software.wings.service.impl.aws.manager.AwsEcsHelperServiceManagerImplTest,137,2,0,0,2,0
software.wings.service.impl.aws.manager.AwsElbHelperServiceManagerImplTest,322,9,0,0,9,0
software.wings.service.impl.aws.manager.AwsIamHelperServiceManagerImplTest,70,2,0,0,2,0
software.wings.service.impl.aws.manager.AwsLambdaHelperServiceManagerImplTest,257,2,0,0,2,0
software.wings.service.impl.aws.manager.AwsRoute53HelperServiceManagerImplTest,96,1,0,0,1,0
software.wings.service.impl.aws.manager.AwsS3HelperServiceManagerImplTest,102,1,0,0,1,0
software.wings.service.impl.cvng.CVNGStateServiceImplTest,40657,3,0,0,3,0
software.wings.service.impl.elk.ElkAnalysisServiceImplTest,111178,7,0,0,7,0
software.wings.service.impl.elk.ElkLogFetchRequestTest,103901,14,0,0,14,0
software.wings.service.impl.infra.InfraDownloadServiceTest,6109,9,0,0,9,0
software.wings.service.impl.infrastructuredefinition.InfrastructureDefinitionHelperTest,60621,2,0,0,2,0
software.wings.service.impl.infrastructuredefinition.InfrastructureDefinitionServiceImplTest,24952,62,0,0,62,0
software.wings.service.impl.infrastructuredefinition.InfrastructureDefinitionServiceIntegrationTest,1,5,0,0,5,0
software.wings.service.impl.instance.AwsAmiInstanceHandlerTest,76253,2,0,0,2,0
software.wings.service.impl.instance.AwsCodeDeployInstanceHandlerTest,87726,7,0,0,7,0
software.wings.service.impl.instance.AwsInstanceHandlerTest,64020,9,0,0,9,0
software.wings.service.impl.instance.AwsLambdaInstanceHandlerTest,168229,43,0,0,43,0
software.wings.service.impl.instance.AzureVMSSInstanceHandlerTest,3111,4,0,0,4,0
software.wings.service.impl.instance.AzureWebAppInstanceHandlerTest,3824,4,0,0,4,0
software.wings.service.impl.instance.CloudToHarnessMappingServiceImplTest,2242,3,0,0,3,0
software.wings.service.impl.instance.ContainerInstanceHandlerTest,33096,45,0,0,45,0
software.wings.service.impl.instance.CustomDeploymentInstanceHandlerTest,8696,11,0,0,11,0
software.wings.service.impl.instance.DeploymentServiceImplTest,4234,6,0,0,6,0
software.wings.service.impl.instance.InstanceHandlerTest,2140,3,0,0,3,0
software.wings.service.impl.instance.InstanceHelperTest,17386,23,0,0,23,0
software.wings.service.impl.instance.InstanceSyncPerpetualTaskMigrationJobTest,1415,2,0,0,2,0
software.wings.service.impl.instance.InstanceSyncPerpetualTaskServiceImplTest,2825,4,0,0,4,0
software.wings.service.impl.instance.PcfInstanceHandlerTest,3468,5,0,0,5,0
software.wings.service.impl.instance.ServerlessDashboardServiceImplTest,189,18,0,0,18,0
software.wings.service.impl.instance.ServerlessInstanceServiceImplTest,33,8,0,0,8,0
software.wings.service.impl.instance.SpotinstAmiInstanceHandlerTest,4287,6,0,0,6,0
software.wings.service.impl.logs.LogResponseParserTest,1530,7,0,0,7,0
software.wings.service.impl.newrelic.NewRelicDelgateServiceImplTest,49502,2,0,0,2,0
software.wings.service.impl.newrelic.NewRelicMetricDataRecordTest,24091,5,0,0,5,0
software.wings.service.impl.newrelic.NewRelicServiceImplTest,40030,10,0,0,10,0
software.wings.service.impl.security.customsecretsmanager.CustomEncryptedDataDetailBuilderImplTest,3542,1,0,0,1,0
software.wings.service.impl.security.customsecretsmanager.CustomSecretsManagerServiceImplTest,527962,22,0,0,22,0
software.wings.service.impl.sumo.SumoDelegateServiceImplTest,56400,2,0,0,2,0
software.wings.service.impl.sumo.SumoLogicSetupTestNodedataTest,15,3,0,0,3,0
software.wings.service.impl.template.integration.ShellScriptStateIntegrationTest,0,1,0,0,1,0
software.wings.service.impl.verification.CVTaskServiceTest,123088,18,0,0,18,0
software.wings.service.impl.WorkflowExecutionServiceRollbackTest,136618,16,0,0,16,0
software.wings.service.impl.WorkflowExecutionServiceTest,361826,53,0,0,53,0
software.wings.service.impl.yaml.handler.artifactstream.AcrArtifactStreamYamlHandlerTest,97181,3,0,0,3,0
software.wings.service.impl.yaml.handler.artifactstream.AmazonS3ArtifactStreamYamlHandlerTest,11768,3,0,0,3,0
software.wings.service.impl.yaml.handler.artifactstream.AmiArtifactStreamYamlHandlerTest,49210,4,0,0,4,0
software.wings.service.impl.yaml.handler.artifactstream.ArtifactoryArtifactStreamYamlHandlerTest,18423,6,0,0,6,0
software.wings.service.impl.yaml.handler.artifactstream.AzureArtifactsArtifactStreamYamlHandlerTest,4112,3,0,0,3,0
software.wings.service.impl.yaml.handler.artifactstream.AzureMachineImageArtifactStreamYamlHandlerTest,4093,3,0,0,3,0
